更新日期及時間（以本地時間表示）,完結日期及時間（以本地時間表示）,緯度（度）,經度（度）,臨近預測半小時累計雨量（毫米）
202608021500,202608021630,22.717,114.766,0.41
202608021500,202608021630,22.717,114.785,0.43
202608021500,202608021630,22.717,114.805,0.53
202608021500,202608021630,22.717,114.824,0.59
202608021500,202608021630,22.717,114.844,0.57
202608021500,202608021630,22.717,114.863,0.47
202608021500,202608021630,22.717,114.883,0.37
202608021500,202608021630,22.717,114.902,0.39
202608021500,202608021630,22.717,114.921,0.45
202608021500,202608021630,22.717,114.941,0.43
202608021500,202608021630,22.717,114.960,0.44
202608021500,202608021630,22.717,114.980,0.53
202608021500,202608021630,22.717,114.999,0.76
202608021500,202608021630,22.717,115.019,0.86
202608021500,202608021630,22.717,115.038,0.87
202608021500,202608021630,22.717,115.058,1.08
202608021500,202608021630,22.717,115.077,1.72
202608021500,202608021630,22.717,115.097,2.99
202608021500,202608021630,22.717,115.116,4.13
202608021500,202608021630,22.717,115.135,4.93
202608021500,202608021630,22.717,115.155,4.58
202608021500,202608021630,22.717,115.174,3.58
202608021500,202608021630,22.717,115.194,3.37
202608021500,202608021630,22.717,115.213,4.58
202608021500,202608021630,22.717,115.233,5.65
202608021500,202608021630,22.717,115.252,5.81
202608021500,202608021630,22.717,115.272,5.83
202608021500,202608021630,22.717,115.291,6.14
202608021500,202608021630,22.699,112.956,0.29
202608021500,202608021630,22.699,112.976,0.57
202608021500,202608021630,22.699,112.995,0.62
202608021500,202608021630,22.699,113.015,0.36
202608021500,202608021630,22.699,113.034,0.08
202608021500,202608021630,22.699,113.054,0.02
202608021500,202608021630,22.699,113.073,0.10
202608021500,202608021630,22.699,113.093,0.46
202608021500,202608021630,22.699,113.112,1.03
202608021500,202608021630,22.699,113.131,1.35
202608021500,202608021630,22.699,113.151,1.37
202608021500,202608021630,22.699,113.170,1.26
202608021500,202608021630,22.699,113.190,0.93
202608021500,202608021630,22.699,113.209,0.61
202608021500,202608021630,22.699,113.229,0.42
202608021500,202608021630,22.699,113.248,0.50
202608021500,202608021630,22.699,113.268,0.53
202608021500,202608021630,22.699,113.287,0.44
202608021500,202608021630,22.699,113.307,0.23
202608021500,202608021630,22.699,113.326,0.02
202608021500,202608021630,22.699,113.345,0.00
202608021500,202608021630,22.699,113.365,0.00
202608021500,202608021630,22.699,113.384,0.00
202608021500,202608021630,22.699,113.404,0.00
202608021500,202608021630,22.699,113.423,0.00
202608021500,202608021630,22.699,113.443,0.00
202608021500,202608021630,22.699,113.462,0.00
202608021500,202608021630,22.699,113.482,0.01
202608021500,202608021630,22.699,113.501,0.01
202608021500,202608021630,22.699,113.521,0.01
202608021500,202608021630,22.699,113.540,0.02
202608021500,202608021630,22.699,113.560,0.03
202608021500,202608021630,22.699,113.579,0.07
202608021500,202608021630,22.699,113.598,0.15
202608021500,202608021630,22.699,113.618,0.24
202608021500,202608021630,22.699,113.637,0.32
202608021500,202608021630,22.699,113.657,0.32
202608021500,202608021630,22.699,113.676,0.22
202608021500,202608021630,22.699,113.696,0.09
202608021500,202608021630,22.699,113.715,0.03
202608021500,202608021630,22.699,113.735,0.02
202608021500,202608021630,22.699,113.754,0.03
202608021500,202608021630,22.699,113.774,0.02
202608021500,202608021630,22.699,113.793,0.01
202608021500,202608021630,22.699,113.812,0.01
202608021500,202608021630,22.699,113.832,0.00
202608021500,202608021630,22.699,113.851,0.00
202608021500,202608021630,22.699,113.871,0.00
202608021500,202608021630,22.699,113.890,0.00
202608021500,202608021630,22.699,113.910,0.00
202608021500,202608021630,22.699,113.929,0.00
202608021500,202608021630,22.699,113.949,0.00
202608021500,202608021630,22.699,113.968,0.00
202608021500,202608021630,22.699,113.988,0.00
202608021500,202608021630,22.699,114.007,0.00
202608021500,202608021630,22.699,114.026,0.00
202608021500,202608021630,22.699,114.046,0.00
202608021500,202608021630,22.699,114.065,0.00
202608021500,202608021630,22.699,114.085,0.00
202608021500,202608021630,22.699,114.104,0.00
202608021500,202608021630,22.699,114.124,0.00
202608021500,202608021630,22.699,114.143,0.00
202608021500,202608021630,22.699,114.163,0.00
202608021500,202608021630,22.699,114.182,0.00
202608021500,202608021630,22.699,114.202,0.00
202608021500,202608021630,22.699,114.221,0.00
202608021500,202608021630,22.699,114.240,0.00
202608021500,202608021630,22.699,114.260,0.00
202608021500,202608021630,22.699,114.279,0.00
202608021500,202608021630,22.699,114.299,0.00
202608021500,202608021630,22.699,114.318,0.00
202608021500,202608021630,22.699,114.338,0.00
202608021500,202608021630,22.699,114.357,0.03
202608021500,202608021630,22.699,114.377,0.10
202608021500,202608021630,22.699,114.396,0.14
202608021500,202608021630,22.699,114.416,0.12
202608021500,202608021630,22.699,114.435,0.06
202608021500,202608021630,22.699,114.454,0.02
202608021500,202608021630,22.699,114.474,0.00
202608021500,202608021630,22.699,114.493,0.00
202608021500,202608021630,22.699,114.513,0.00
202608021500,202608021630,22.699,114.532,0.00
202608021500,202608021630,22.699,114.552,0.00
202608021500,202608021630,22.699,114.571,0.00
202608021500,202608021630,22.699,114.591,0.09
202608021500,202608021630,22.699,114.610,0.37
202608021500,202608021630,22.699,114.630,1.09
202608021500,202608021630,22.699,114.649,1.74
202608021500,202608021630,22.699,114.669,1.75
202608021500,202608021630,22.699,114.688,1.42
202608021500,202608021630,22.699,114.707,0.92
202608021500,202608021630,22.699,114.727,0.60
202608021500,202608021630,22.699,114.746,0.52
202608021500,202608021630,22.699,114.766,0.50
202608021500,202608021630,22.699,114.785,0.51
202608021500,202608021630,22.699,114.805,0.58
202608021500,202608021630,22.699,114.824,0.59
202608021500,202608021630,22.699,114.844,0.46
202608021500,202608021630,22.699,114.863,0.30
202608021500,202608021630,22.699,114.883,0.24
202608021500,202608021630,22.699,114.902,0.30
202608021500,202608021630,22.699,114.921,0.41
202608021500,202608021630,22.699,114.941,0.39
202608021500,202608021630,22.699,114.960,0.41
202608021500,202608021630,22.699,114.980,0.47
202608021500,202608021630,22.699,114.999,0.50
202608021500,202608021630,22.699,115.019,0.57
202608021500,202608021630,22.699,115.038,0.76
202608021500,202608021630,22.699,115.058,0.99
202608021500,202608021630,22.699,115.077,1.56
202608021500,202608021630,22.699,115.097,2.71
202608021500,202608021630,22.699,115.116,3.57
202608021500,202608021630,22.699,115.135,3.77
202608021500,202608021630,22.699,115.155,3.29
202608021500,202608021630,22.699,115.174,2.47
202608021500,202608021630,22.699,115.194,2.46
202608021500,202608021630,22.699,115.213,3.92
202608021500,202608021630,22.699,115.233,4.52
202608021500,202608021630,22.699,115.252,4.33
202608021500,202608021630,22.699,115.272,4.44
202608021500,202608021630,22.699,115.291,4.83
202608021500,202608021630,22.681,112.956,0.46
202608021500,202608021630,22.681,112.976,1.03
202608021500,202608021630,22.681,112.995,1.18
202608021500,202608021630,22.681,113.015,0.72
202608021500,202608021630,22.681,113.034,0.18
202608021500,202608021630,22.681,113.054,0.02
202608021500,202608021630,22.681,113.073,0.05
202608021500,202608021630,22.681,113.093,0.23
202608021500,202608021630,22.681,113.112,0.66
202608021500,202608021630,22.681,113.131,1.05
202608021500,202608021630,22.681,113.151,1.11
202608021500,202608021630,22.681,113.170,0.83
202608021500,202608021630,22.681,113.190,0.53
202608021500,202608021630,22.681,113.209,0.99
202608021500,202608021630,22.681,113.229,2.71
202608021500,202608021630,22.681,113.248,4.65
202608021500,202608021630,22.681,113.268,4.51
202608021500,202608021630,22.681,113.287,2.96
202608021500,202608021630,22.681,113.307,0.88
202608021500,202608021630,22.681,113.326,0.06
202608021500,202608021630,22.681,113.345,0.01
202608021500,202608021630,22.681,113.365,0.01
202608021500,202608021630,22.681,113.384,0.00
202608021500,202608021630,22.681,113.404,0.00
202608021500,202608021630,22.681,113.423,0.00
202608021500,202608021630,22.681,113.443,0.00
202608021500,202608021630,22.681,113.462,0.00
202608021500,202608021630,22.681,113.482,0.00
202608021500,202608021630,22.681,113.501,0.00
202608021500,202608021630,22.681,113.521,0.01
202608021500,202608021630,22.681,113.540,0.01
202608021500,202608021630,22.681,113.560,0.01
202608021500,202608021630,22.681,113.579,0.01
202608021500,202608021630,22.681,113.598,0.06
202608021500,202608021630,22.681,113.618,0.22
202608021500,202608021630,22.681,113.637,0.47
202608021500,202608021630,22.681,113.657,0.51
202608021500,202608021630,22.681,113.676,0.33
202608021500,202608021630,22.681,113.696,0.13
202608021500,202608021630,22.681,113.715,0.04
202608021500,202608021630,22.681,113.735,0.00
202608021500,202608021630,22.681,113.754,0.00
202608021500,202608021630,22.681,113.774,0.01
202608021500,202608021630,22.681,113.793,0.01
202608021500,202608021630,22.681,113.812,0.01
202608021500,202608021630,22.681,113.832,0.00
202608021500,202608021630,22.681,113.851,0.00
202608021500,202608021630,22.681,113.871,0.00
202608021500,202608021630,22.681,113.890,0.00
202608021500,202608021630,22.681,113.910,0.00
202608021500,202608021630,22.681,113.929,0.00
202608021500,202608021630,22.681,113.949,0.00
202608021500,202608021630,22.681,113.968,0.00
202608021500,202608021630,22.681,113.988,0.00
202608021500,202608021630,22.681,114.007,0.00
202608021500,202608021630,22.681,114.026,0.00
202608021500,202608021630,22.681,114.046,0.00
202608021500,202608021630,22.681,114.065,0.00
202608021500,202608021630,22.681,114.085,0.00
202608021500,202608021630,22.681,114.104,0.00
202608021500,202608021630,22.681,114.124,0.00
202608021500,202608021630,22.681,114.143,0.00
202608021500,202608021630,22.681,114.163,0.00
202608021500,202608021630,22.681,114.182,0.00
202608021500,202608021630,22.681,114.202,0.00
202608021500,202608021630,22.681,114.221,0.00
202608021500,202608021630,22.681,114.240,0.00
202608021500,202608021630,22.681,114.260,0.00
202608021500,202608021630,22.681,114.279,0.00
202608021500,202608021630,22.681,114.299,0.00
202608021500,202608021630,22.681,114.318,0.00
202608021500,202608021630,22.681,114.338,0.00
202608021500,202608021630,22.681,114.357,0.02
202608021500,202608021630,22.681,114.377,0.09
202608021500,202608021630,22.681,114.396,0.13
202608021500,202608021630,22.681,114.416,0.13
202608021500,202608021630,22.681,114.435,0.06
202608021500,202608021630,22.681,114.454,0.01
202608021500,202608021630,22.681,114.474,0.00
202608021500,202608021630,22.681,114.493,0.00
202608021500,202608021630,22.681,114.513,0.00
202608021500,202608021630,22.681,114.532,0.00
202608021500,202608021630,22.681,114.552,0.00
202608021500,202608021630,22.681,114.571,0.00
202608021500,202608021630,22.681,114.591,0.03
202608021500,202608021630,22.681,114.610,0.15
202608021500,202608021630,22.681,114.630,0.59
202608021500,202608021630,22.681,114.649,1.05
202608021500,202608021630,22.681,114.669,1.08
202608021500,202608021630,22.681,114.688,0.89
202608021500,202608021630,22.681,114.707,0.63
202608021500,202608021630,22.681,114.727,0.47
202608021500,202608021630,22.681,114.746,0.45
202608021500,202608021630,22.681,114.766,0.45
202608021500,202608021630,22.681,114.785,0.51
202608021500,202608021630,22.681,114.805,0.59
202608021500,202608021630,22.681,114.824,0.52
202608021500,202608021630,22.681,114.844,0.39
202608021500,202608021630,22.681,114.863,0.26
202608021500,202608021630,22.681,114.883,0.26
202608021500,202608021630,22.681,114.902,0.33
202608021500,202608021630,22.681,114.921,0.38
202608021500,202608021630,22.681,114.941,0.34
202608021500,202608021630,22.681,114.960,0.37
202608021500,202608021630,22.681,114.980,0.36
202608021500,202608021630,22.681,114.999,0.29
202608021500,202608021630,22.681,115.019,0.37
202608021500,202608021630,22.681,115.038,0.56
202608021500,202608021630,22.681,115.058,0.72
202608021500,202608021630,22.681,115.077,1.13
202608021500,202608021630,22.681,115.097,1.91
202608021500,202608021630,22.681,115.116,2.39
202608021500,202608021630,22.681,115.135,2.88
202608021500,202608021630,22.681,115.155,3.69
202608021500,202608021630,22.681,115.174,3.06
202608021500,202608021630,22.681,115.194,2.96
202608021500,202608021630,22.681,115.213,4.19
202608021500,202608021630,22.681,115.233,4.01
202608021500,202608021630,22.681,115.252,3.49
202608021500,202608021630,22.681,115.272,3.38
202608021500,202608021630,22.681,115.291,3.74
202608021500,202608021630,22.663,112.956,0.43
202608021500,202608021630,22.663,112.976,1.07
202608021500,202608021630,22.663,112.995,1.21
202608021500,202608021630,22.663,113.015,0.72
202608021500,202608021630,22.663,113.034,0.18
202608021500,202608021630,22.663,113.054,0.02
202608021500,202608021630,22.663,113.073,0.01
202608021500,202608021630,22.663,113.093,0.02
202608021500,202608021630,22.663,113.112,0.21
202608021500,202608021630,22.663,113.131,0.46
202608021500,202608021630,22.663,113.151,0.47
202608021500,202608021630,22.663,113.170,0.22
202608021500,202608021630,22.663,113.190,0.16
202608021500,202608021630,22.663,113.209,1.19
202608021500,202608021630,22.663,113.229,4.48
202608021500,202608021630,22.663,113.248,7.29
202608021500,202608021630,22.663,113.268,6.11
202608021500,202608021630,22.663,113.287,3.37
202608021500,202608021630,22.663,113.307,0.75
202608021500,202608021630,22.663,113.326,0.08
202608021500,202608021630,22.663,113.345,0.03
202608021500,202608021630,22.663,113.365,0.01
202608021500,202608021630,22.663,113.384,0.00
202608021500,202608021630,22.663,113.404,0.00
202608021500,202608021630,22.663,113.423,0.00
202608021500,202608021630,22.663,113.443,0.00
202608021500,202608021630,22.663,113.462,0.00
202608021500,202608021630,22.663,113.482,0.00
202608021500,202608021630,22.663,113.501,0.00
202608021500,202608021630,22.663,113.521,0.00
202608021500,202608021630,22.663,113.540,0.00
202608021500,202608021630,22.663,113.560,0.02
202608021500,202608021630,22.663,113.579,0.06
202608021500,202608021630,22.663,113.598,0.17
202608021500,202608021630,22.663,113.618,0.37
202608021500,202608021630,22.663,113.637,0.58
202608021500,202608021630,22.663,113.657,0.56
202608021500,202608021630,22.663,113.676,0.34
202608021500,202608021630,22.663,113.696,0.12
202608021500,202608021630,22.663,113.715,0.03
202608021500,202608021630,22.663,113.735,0.00
202608021500,202608021630,22.663,113.754,0.00
202608021500,202608021630,22.663,113.774,0.00
202608021500,202608021630,22.663,113.793,0.00
202608021500,202608021630,22.663,113.812,0.00
202608021500,202608021630,22.663,113.832,0.00
202608021500,202608021630,22.663,113.851,0.00
202608021500,202608021630,22.663,113.871,0.00
202608021500,202608021630,22.663,113.890,0.00
202608021500,202608021630,22.663,113.910,0.00
202608021500,202608021630,22.663,113.929,0.00
202608021500,202608021630,22.663,113.949,0.00
202608021500,202608021630,22.663,113.968,0.00
202608021500,202608021630,22.663,113.988,0.00
202608021500,202608021630,22.663,114.007,0.00
202608021500,202608021630,22.663,114.026,0.00
202608021500,202608021630,22.663,114.046,0.00
202608021500,202608021630,22.663,114.065,0.00
202608021500,202608021630,22.663,114.085,0.00
202608021500,202608021630,22.663,114.104,0.00
202608021500,202608021630,22.663,114.124,0.00
202608021500,202608021630,22.663,114.143,0.00
202608021500,202608021630,22.663,114.163,0.00
202608021500,202608021630,22.663,114.182,0.00
202608021500,202608021630,22.663,114.202,0.00
202608021500,202608021630,22.663,114.221,0.00
202608021500,202608021630,22.663,114.240,0.00
202608021500,202608021630,22.663,114.260,0.00
202608021500,202608021630,22.663,114.279,0.00
202608021500,202608021630,22.663,114.299,0.00
202608021500,202608021630,22.663,114.318,0.00
202608021500,202608021630,22.663,114.338,0.00
202608021500,202608021630,22.663,114.357,0.01
202608021500,202608021630,22.663,114.377,0.05
202608021500,202608021630,22.663,114.396,0.10
202608021500,202608021630,22.663,114.416,0.08
